"customer_id","gender","senior_citizen","partner","dependents","tenure","phone_service","multiple_lines","internet_service","online_security","online_backup","device_protection","tech_support","streaming_tv","streaming_movies","contract","paperless_billing","payment_method","monthly_charges","total_charges","churn","has_streaming"
"6198-PNNSZ","Female",FALSE,"Yes       ","No        ",56,"Yes","Yes","Fiber optic","Yes","Yes","Yes","No","Yes","Yes","One year","No","Bank transfer (automatic)",109.800003051758,6109.64990234375,"No","Yes"
"3317-VLGQT","Female",FALSE,"Yes       ","No        ",14,"Yes","No","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check",78.0999984741211,1122.40002441406,"No","Yes"
"4132-POCZS","Male",FALSE,"Yes       ","No        ",52,"No","No phone service","DSL","Yes","No","No","No","No","Yes","Month-to-month","Yes","Electronic check",39.9000015258789,2020.90002441406,"No","Yes"
"5614-DNZCE","Female",FALSE,"No        ","No        ",58,"Yes","No","DSL","Yes","Yes","Yes","Yes","No","No","Two year","Yes","Credit card (automatic)",64.9000015258789,3795.44995117188,"No","No"
"1095-JUDTC","Female",TRUE,"No        ","No        ",47,"Yes","Yes","Fiber optic","No","Yes","No","Yes","Yes","No","Month-to-month","Yes","Electronic check",95.0500030517578,4504.5498046875,"Yes","Yes"
"3896-RCYYE","Female",FALSE,"No        ","No        ",67,"No","No phone service","DSL","No","No","Yes","Yes","Yes","Yes","Month-to-month","Yes","Credit card (automatic)",53.4000015258789,3579.14990234375,"No","Yes"
"9638-JIQYA","Male",FALSE,"No        ","No        ",2,"No","No phone service","DSL","No","No","No","No","No","No","Month-to-month","Yes","Credit card (automatic)",24.8999996185303,49.7000007629395,"No","No"
"3258-SANFR","Male",TRUE,"No        ","No        ",6,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","Credit card (automatic)",44.7000007629395,276.5,"No","No"
"3726-TBHQT","Male",FALSE,"Yes       ","Yes       ",71,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",114,8175.89990234375,"No","Yes"
"3190-ITQXP","Female",FALSE,"Yes       ","Yes       ",46,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Bank transfer (automatic)",20.25,890.349975585938,"No","No"
"0870-VEMYL","Female",FALSE,"No        ","No        ",5,"Yes","No","DSL","Yes","No","No","Yes","No","No","Month-to-month","No","Credit card (automatic)",53.8499984741211,259.799987792969,"Yes","No"
"4833-QTJNO","Male",TRUE,"Yes       ","No        ",67,"Yes","Yes","Fiber optic","Yes","Yes","No","No","No","No","Month-to-month","No","Bank transfer (automatic)",83.8499984741211,5588.7998046875,"No","No"
"3039-MJSLN","Male",FALSE,"No        ","Yes       ",3,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Bank transfer (automatic)",20.2000007629395,50.5999984741211,"No","No"
"0178-CIIKR","Female",FALSE,"No        ","No        ",3,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",19.9500007629395,58,"No","No"
"5385-SUIRI","Male",TRUE,"Yes       ","No        ",52,"Yes","Yes","Fiber optic","Yes","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",104.199996948242,5568.35009765625,"Yes","Yes"
"3982-XWFZQ","Female",FALSE,"Yes       ","No        ",42,"Yes","Yes","DSL","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",50.25,2203.64990234375,"Yes","No"
"5774-QPLTF","Male",FALSE,"Yes       ","Yes       ",50,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","Yes","Mailed check",20.3500003814697,938.950012207031,"No","No"
"2322-VCZHZ","Male",TRUE,"Yes       ","No        ",23,"Yes","No","Fiber optic","Yes","Yes","No","No","No","Yes","Month-to-month","Yes","Electronic check",90,2024.09997558594,"No","Yes"
"5010-IPEAQ","Female",FALSE,"Yes       ","Yes       ",67,"No","No phone service","DSL","Yes","Yes","Yes","Yes","Yes","No","Two year","No","Credit card (automatic)",54.2000007629395,3623.94995117188,"No","Yes"
"4009-ALQFH","Female",FALSE,"No        ","No        ",25,"Yes","No","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",99.5,2369.05004882812,"Yes","Yes"
"6383-ZTSIW","Female",TRUE,"Yes       ","No        ",39,"Yes","No","Fiber optic","Yes","Yes","No","No","Yes","Yes","One year","No","Mailed check",99.0999984741211,3877.94995117188,"No","Yes"
"8990-YOZLV","Female",FALSE,"No        ","No        ",69,"Yes","Yes","DSL","Yes","Yes","No","Yes","No","No","Two year","Yes","Mailed check",66.9000015258789,4577.89990234375,"No","No"
"3069-SSVSN","Female",FALSE,"No        ","No        ",1,"No","No phone service","DSL","No","No","No","No","No","No","One year","No","Mailed check",25.8500003814697,25.8500003814697,"No","No"
"5222-IMUKT","Male",FALSE,"No        ","No        ",32,"Yes","No","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","No","Electronic check",91.0500030517578,2871.5,"No","Yes"
"3627-FCRDW","Female",FALSE,"No        ","No        ",9,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Electronic check",71,672.549987792969,"Yes","No"
"7562-GSUHK","Female",FALSE,"No        ","No        ",16,"Yes","No","Fiber optic","No","Yes","Yes","No","No","Yes","Month-to-month","Yes","Credit card (automatic)",93.1999969482422,1573.69995117188,"Yes","Yes"
"6685-XSHHU","Male",FALSE,"Yes       ","Yes       ",60,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Bank transfer (automatic)",20.9500007629395,1270.55004882812,"No","No"
"8901-UPRHR","Female",FALSE,"Yes       ","Yes       ",72,"Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",109.199996948242,7711.4501953125,"No","Yes"
"4903-UYAVB","Male",FALSE,"Yes       ","No        ",5,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",19.3500003814697,126.050003051758,"Yes","No"
"0118-JPNOY","Female",TRUE,"No        ","No        ",26,"Yes","No","Fiber optic","Yes","No","No","No","Yes","No","Month-to-month","Yes","Credit card (automatic)",85.8000030517578,2193.64990234375,"No","Yes"
"6776-TLWOI","Male",FALSE,"No        ","No        ",3,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",19.8500003814697,64.5500030517578,"Yes","No"
"3845-FXCYS","Male",FALSE,"No        ","No        ",2,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Electronic check",19.6499996185303,31.2000007629395,"No","No"
"5857-XRECV","Female",FALSE,"No        ","Yes       ",2,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Bank transfer (automatic)",20.5,38.25,"No","No"
"0725-CXOTM","Female",FALSE,"No        ","No        ",36,"Yes","Yes","DSL","Yes","No","Yes","Yes","Yes","Yes","One year","Yes","Credit card (automatic)",89.6500015258789,3348.10009765625,"No","Yes"
"4343-EJVQB","Male",FALSE,"No        ","No        ",7,"Yes","No","Fiber optic","Yes","No","No","No","No","No","Month-to-month","No","Mailed check",74.3499984741211,533.599975585938,"No","No"
"9000-PLFUZ","Female",TRUE,"Yes       ","No        ",60,"No","No phone service","DSL","No","Yes","No","No","Yes","Yes","Two year","Yes","Credit card (automatic)",49.4500007629395,2907.55004882812,"No","Yes"
"3427-GGZZI","Female",FALSE,"Yes       ","No        ",19,"Yes","Yes","Fiber optic","No","Yes","No","No","No","Yes","Month-to-month","Yes","Electronic check",89.0999984741211,1620.80004882812,"No","Yes"
"7779-ORAEL","Male",TRUE,"Yes       ","No        ",45,"Yes","Yes","DSL","Yes","No","Yes","Yes","No","Yes","Two year","No","Credit card (automatic)",75.1500015258789,3480.35009765625,"No","Yes"
"0644-OQMDK","Male",TRUE,"No        ","No        ",4,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",70.6500015258789,293.850006103516,"No","No"
"4077-CROMM","Female",FALSE,"Yes       ","Yes       ",31,"Yes","Yes","Fiber optic","No","No","Yes","Yes","Yes","Yes","Month-to-month","Yes","Electronic check",104.199996948242,3243.44995117188,"Yes","Yes"
"3154-CFSZG","Male",FALSE,"Yes       ","Yes       ",47,"Yes","No","Fiber optic","Yes","No","Yes","No","No","Yes","Month-to-month","No","Electronic check",90.0500030517578,4137.2001953125,"No","Yes"
"2868-MZAGQ","Male",FALSE,"No        ","No        ",1,"Yes","No","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check",79.25,79.25,"Yes","Yes"
"4847-QNOKA","Female",FALSE,"No        ","No        ",1,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",44.9000015258789,44.9000015258789,"Yes","No"
"2220-IAHLS","Female",FALSE,"No        ","No        ",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Credit card (automatic)",19.3999996185303,19.3999996185303,"No","No"
"1658-XUHBX","Female",TRUE,"Yes       ","Yes       ",59,"Yes","Yes","Fiber optic","No","No","Yes","No","No","Yes","Month-to-month","Yes","Credit card (automatic)",88.75,5348.64990234375,"No","Yes"
"6379-RXJRQ","Male",FALSE,"Yes       ","No        ",10,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",70.0999984741211,659.650024414062,"Yes","No"
"2378-HTWFW","Male",TRUE,"No        ","No        ",35,"Yes","Yes","Fiber optic","Yes","No","No","No","No","Yes","Month-to-month","No","Credit card (automatic)",91,3180.5,"No","Yes"
"8650-RHRKE","Male",FALSE,"No        ","No        ",4,"No","No phone service","DSL","No","No","Yes","No","No","No","Month-to-month","Yes","Electronic check",29.6499996185303,118.5,"Yes","No"
"4377-VDHYI","Male",FALSE,"Yes       ","Yes       ",32,"Yes","No","Fiber optic","Yes","Yes","No","No","No","Yes","One year","Yes","Electronic check",90.8000030517578,3023.85009765625,"No","Yes"
"0475-RIJEP","Male",FALSE,"No        ","No        ",43,"Yes","Yes","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Electronic check",77.8499984741211,3365.85009765625,"Yes","No"
"1260-TTRXI","Male",FALSE,"No        ","No        ",4,"Yes","No","DSL","No","No","No","No","No","Yes","Month-to-month","No","Electronic check",54.2999992370605,195.300003051758,"Yes","Yes"
"3719-TDVQB","Female",TRUE,"Yes       ","No        ",54,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Mailed check",18.9500007629395,1031.09997558594,"No","No"
"6328-ZPBGN","Female",TRUE,"No        ","No        ",11,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",95.1500015258789,997.650024414062,"Yes","Yes"
"0201-MIBOL","Female",TRUE,"No        ","No        ",66,"Yes","Yes","Fiber optic","Yes","No","No","No","Yes","Yes","Two year","Yes","Bank transfer (automatic)",102.400001525879,6471.85009765625,"No","Yes"
"4937-QPZPO","Male",FALSE,"Yes       ","Yes       ",61,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","One year","Yes","Electronic check",99.9000015258789,6241.35009765625,"No","Yes"
"2925-VDZHY","Male",FALSE,"Yes       ","Yes       ",72,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Credit card (automatic)",88.6999969482422,6501.35009765625,"No","Yes"
"6981-TDRFT","Male",FALSE,"Yes       ","Yes       ",44,"No","No phone service","DSL","No","No","Yes","Yes","Yes","Yes","One year","Yes","Electronic check",54.2999992370605,2317.10009765625,"No","Yes"
"3413-CSSTH","Male",FALSE,"No        ","No        ",41,"Yes","Yes","DSL","No","No","Yes","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",55.7000007629395,2237.55004882812,"No","No"
"8033-VCZGH","Male",FALSE,"Yes       ","No        ",50,"Yes","Yes","Fiber optic","Yes","No","Yes","No","Yes","Yes","One year","Yes","Electronic check",103.949996948242,5231.2998046875,"No","Yes"
"4789-KWMXN","Male",FALSE,"Yes       ","No        ",47,"Yes","Yes","Fiber optic","Yes","No","Yes","Yes","Yes","Yes","One year","Yes","Credit card (automatic)",110.849998474121,5275.7998046875,"Yes","Yes"
"0224-NIJLP","Male",FALSE,"Yes       ","Yes       ",8,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",20.1499996185303,165.5,"No","No"
"7542-CYDDM","Male",FALSE,"No        ","No        ",18,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",20.0499992370605,358.5,"No","No"
"4718-WXBGI","Male",FALSE,"Yes       ","Yes       ",72,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",91.9499969482422,6614.89990234375,"No","Yes"
"2867-UIMSS","Male",FALSE,"No        ","No        ",1,"Yes","No","Fiber optic","No","No","No","No","No","Yes","Month-to-month","No","Electronic check",80.5,80.5,"Yes","Yes"
"8495-PRWFH","Female",TRUE,"No        ","No        ",42,"Yes","Yes","DSL","No","No","Yes","No","No","No","Month-to-month","No","Electronic check",55.6500015258789,2421.75,"No","No"
"0439-IFYUN","Female",TRUE,"No        ","No        ",18,"Yes","No","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Electronic check",74.6999969482422,1294.59997558594,"No","No"
"5716-LIBJC","Female",FALSE,"No        ","Yes       ",13,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","One year","Yes","Credit card (automatic)",104.150001525879,1299.09997558594,"No","Yes"
"2868-LLSKM","Female",FALSE,"Yes       ","Yes       ",68,"Yes","Yes","Fiber optic","No","Yes","No","Yes","No","No","One year","Yes","Bank transfer (automatic)",83.6500015258789,5733.39990234375,"No","No"
"8111-RKSPX","Male",FALSE,"No        ","No        ",4,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",72.1999969482422,305.549987792969,"Yes","No"
"2988-QRAJY","Male",FALSE,"No        ","No        ",69,"Yes","Yes","Fiber optic","Yes","Yes","Yes","No","Yes","Yes","Two year","Yes","Credit card (automatic)",110.050003051758,7430.75,"No","Yes"
"1585-MQSSU","Male",FALSE,"No        ","No        ",17,"Yes","No","DSL","No","No","No","Yes","No","No","Month-to-month","No","Mailed check",51.5,900.5,"Yes","No"
"0071-NDAFP","Male",FALSE,"Yes       ","Yes       ",25,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Credit card (automatic)",25.5,630.599975585938,"No","No"
"2856-NNASM","Male",TRUE,"No        ","No        ",43,"Yes","No","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Mailed check",89.5500030517578,3856.75,"Yes","Yes"
"7328-ZJAJO","Female",FALSE,"Yes       ","Yes       ",59,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Credit card (automatic)",19.5,1222.65002441406,"No","No"
"6458-CYIDZ","Female",TRUE,"No        ","No        ",5,"Yes","No","Fiber optic","Yes","Yes","No","No","No","No","Month-to-month","No","Electronic check",80.6999969482422,374.799987792969,"No","No"
"8559-CIZFV","Male",FALSE,"Yes       ","Yes       ",21,"Yes","Yes","DSL","Yes","Yes","No","Yes","Yes","No","One year","No","Mailed check",77.5,1625,"Yes","Yes"
"1090-PYKCI","Female",FALSE,"Yes       ","Yes       ",69,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","No","One year","Yes","Credit card (automatic)",105.099998474121,7234.7998046875,"No","Yes"
"3058-WQDRE","Male",FALSE,"No        ","No        ",13,"No","No phone service","DSL","No","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",25.1499996185303,331.850006103516,"No","No"
"7547-EKNFS","Male",FALSE,"Yes       ","No        ",42,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","No","Month-to-month","Yes","Bank transfer (automatic)",95.25,3959.35009765625,"Yes","Yes"
"2279-AXJJK","Male",FALSE,"Yes       ","No        ",52,"Yes","Yes","Fiber optic","No","Yes","No","Yes","No","Yes","Month-to-month","Yes","Credit card (automatic)",95.6500015258789,5088.39990234375,"No","Yes"
"6769-DYBQN","Male",TRUE,"No        ","No        ",46,"Yes","No","Fiber optic","Yes","No","No","No","No","Yes","Month-to-month","No","Electronic check",85,3969.39990234375,"Yes","Yes"
"0909-SELIE","Male",FALSE,"Yes       ","No        ",61,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","No","Yes","Two year","Yes","Bank transfer (automatic)",80.8000030517578,4860.85009765625,"No","Yes"
"3417-TSCIC","Male",FALSE,"No        ","No        ",29,"No","No phone service","DSL","No","No","No","No","No","No","One year","Yes","Mailed check",24.8500003814697,788.049987792969,"No","No"
"1042-HFUCW","Female",FALSE,"No        ","Yes       ",25,"Yes","No","DSL","No","Yes","No","Yes","No","No","One year","Yes","Credit card (automatic)",54.75,1266.34997558594,"No","No"
"4439-JMPMT","Female",FALSE,"Yes       ","Yes       ",5,"Yes","No","Fiber optic","No","No","No","Yes","Yes","No","Month-to-month","Yes","Electronic check",85.75,470.950012207031,"Yes","Yes"
"6537-OTKMY","Male",FALSE,"No        ","No        ",15,"No","No phone service","DSL","No","No","Yes","No","Yes","Yes","One year","No","Electronic check",50.75,688.200012207031,"No","Yes"
"8999-EXMNO","Female",FALSE,"Yes       ","Yes       ",19,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",20.1499996185303,387.700012207031,"No","No"
"6725-TPKJO","Male",FALSE,"No        ","No        ",44,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",20.0499992370605,845.25,"No","No"
"2446-BEGGB","Female",TRUE,"No        ","No        ",6,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",98.25,560.599975585938,"Yes","Yes"
"7162-WPHPM","Male",FALSE,"Yes       ","Yes       ",58,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","No","No","Two year","No","Credit card (automatic)",71.5999984741211,4230.25,"No","No"
"1599-MMYRQ","Male",FALSE,"Yes       ","Yes       ",62,"Yes","No","Fiber optic","Yes","Yes","No","No","No","No","One year","Yes","Credit card (automatic)",81.4499969482422,4983.0498046875,"No","No"
"8821-KVZKQ","Female",FALSE,"Yes       ","Yes       ",70,"No","No phone service","DSL","No","Yes","Yes","Yes","Yes","Yes","One year","Yes","Bank transfer (automatic)",58.4000015258789,4113.14990234375,"No","Yes"
"1496-GGSUK","Female",TRUE,"No        ","No        ",1,"No","No phone service","DSL","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",25.7000007629395,25.7000007629395,"Yes","No"
"6434-TTGJP","Male",FALSE,"Yes       ","Yes       ",10,"No","No phone service","DSL","Yes","Yes","Yes","Yes","No","Yes","Two year","No","Credit card (automatic)",53.7000007629395,521,"No","Yes"
"0042-JVWOJ","Male",FALSE,"No        ","No        ",26,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","Yes","Bank transfer (automatic)",19.6000003814697,471.850006103516,"No","No"
"0130-SXOUN","Male",FALSE,"No        ","No        ",66,"Yes","Yes","Fiber optic","No","Yes","No","No","No","Yes","Month-to-month","No","Credit card (automatic)",89.4000015258789,5976.89990234375,"No","Yes"
"2575-GFSOE","Female",FALSE,"Yes       ","Yes       ",7,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",69,506.899993896484,"Yes","No"
"2330-PQGDQ","Male",FALSE,"Yes       ","Yes       ",51,"Yes","Yes","Fiber optic","No","Yes","No","Yes","No","No","One year","No","Bank transfer (automatic)",84.1999969482422,4299.75,"No","No"
"1452-UZOSF","Male",FALSE,"Yes       ","Yes       ",72,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","No","Two year","Yes","Credit card (automatic)",106.099998474121,7548.60009765625,"No","Yes"
"2097-YVPKN","Male",FALSE,"No        ","No        ",65,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",25.75,1654.75,"No","No"
"2842-JTCCU","Male",FALSE,"No        ","No        ",2,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","Bank transfer (automatic)",46.0499992370605,80.3499984741211,"Yes","No"
"8597-CTXVJ","Male",FALSE,"No        ","Yes       ",70,"Yes","Yes","DSL","Yes","Yes","No","Yes","No","No","One year","No","Bank transfer (automatic)",64.9499969482422,4551.5,"No","No"
"6631-HMANX","Male",FALSE,"Yes       ","No        ",72,"Yes","Yes","DSL","No","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",85.4499969482422,6227.5,"No","Yes"
"9962-BFPDU","Female",FALSE,"Yes       ","Yes       ",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",20.0499992370605,20.0499992370605,"No","No"
"3296-SILRA","Female",TRUE,"Yes       ","No        ",1,"Yes","No","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Mailed check",76.4000015258789,76.4000015258789,"Yes","No"
"9681-OXGVC","Female",FALSE,"No        ","No        ",5,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",100.5,514,"Yes","Yes"
"6394-HHHZM","Male",FALSE,"No        ","No        ",3,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",20.7000007629395,57.5,"No","No"
"5995-LFTLE","Male",FALSE,"No        ","No        ",58,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Credit card (automatic)",25.2999992370605,1474.34997558594,"No","No"
"5180-UCIIQ","Male",TRUE,"Yes       ","Yes       ",22,"No","No phone service","DSL","Yes","No","No","No","No","Yes","Month-to-month","No","Mailed check",40.0499992370605,880.200012207031,"Yes","Yes"
"1932-UEDCX","Male",TRUE,"Yes       ","No        ",33,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",100.599998474121,3270.25,"No","Yes"
"7153-OANIO","Male",FALSE,"No        ","No        ",1,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Electronic check",69.9499969482422,69.9499969482422,"Yes","No"
"5188-HGMLP","Male",TRUE,"Yes       ","No        ",54,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Bank transfer (automatic)",74,3919.14990234375,"No","No"
"0665-XHDJU","Male",FALSE,"Yes       ","No        ",72,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Two year","Yes","Electronic check",99.4000015258789,7285.7001953125,"No","Yes"
"6521-YYTYI","Male",FALSE,"No        ","Yes       ",1,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",93.3000030517578,93.3000030517578,"Yes","Yes"
"8878-HMWBV","Male",FALSE,"No        ","No        ",3,"Yes","No","DSL","No","No","Yes","No","No","No","Month-to-month","Yes","Electronic check",49.1500015258789,169.050003051758,"Yes","No"
"8265-HKSOW","Female",FALSE,"Yes       ","Yes       ",72,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","No","Yes","Two year","No","Credit card (automatic)",107.449996948242,7658.2998046875,"No","Yes"
"3544-FBCAS","Female",FALSE,"Yes       ","Yes       ",72,"Yes","Yes","DSL","Yes","Yes","Yes","No","Yes","Yes","Two year","Yes","Credit card (automatic)",83.5999984741211,5959.2998046875,"No","Yes"
"5331-RGMTT","Male",TRUE,"Yes       ","No        ",54,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Credit card (automatic)",99.0500030517578,5295.7001953125,"No","Yes"
"4759-PXTAN","Female",FALSE,"Yes       ","No        ",59,"Yes","Yes","DSL","No","Yes","No","Yes","Yes","Yes","One year","Yes","Electronic check",80.0999984741211,4693.2001953125,"No","Yes"
"7054-DMVAS","Male",FALSE,"No        ","No        ",54,"Yes","No","DSL","Yes","Yes","No","No","Yes","No","Two year","Yes","Bank transfer (automatic)",65.3000030517578,3512.89990234375,"No","Yes"
"3428-MMGUB","Male",FALSE,"No        ","No        ",60,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","No","Two year","Yes","Electronic check",89.5500030517578,5231.2001953125,"No","Yes"
"6549-BTYPG","Female",FALSE,"Yes       ","No        ",60,"No","No phone service","DSL","No","Yes","Yes","Yes","Yes","Yes","Two year","No","Credit card (automatic)",60.7999992370605,3603.44995117188,"No","Yes"
"7823-JSOAG","Male",FALSE,"No        ","No        ",3,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Electronic check",74.5,217.449996948242,"No","No"
"3705-RHRFR","Female",FALSE,"Yes       ","No        ",69,"Yes","Yes","Fiber optic","Yes","No","No","No","Yes","Yes","Two year","No","Bank transfer (automatic)",99.1500015258789,6875.35009765625,"No","Yes"
"9374-YOLBJ","Female",FALSE,"Yes       ","Yes       ",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Electronic check",19.25,19.25,"No","No"
"9074-KGVOX","Male",FALSE,"Yes       ","Yes       ",50,"No","No phone service","DSL","Yes","No","No","No","Yes","No","Month-to-month","Yes","Credit card (automatic)",39.4500007629395,2021.34997558594,"No","Yes"
"6128-DAFVY","Female",FALSE,"No        ","No        ",56,"No","No phone service","DSL","No","No","No","No","Yes","Yes","Month-to-month","Yes","Credit card (automatic)",44.8499984741211,2564.94995117188,"No","Yes"
"9933-QRGTX","Female",FALSE,"Yes       ","No        ",60,"Yes","No","Fiber optic","Yes","No","No","Yes","Yes","Yes","Two year","Yes","Electronic check",97.1999969482422,5611.75,"No","Yes"
"4476-OSWTN","Male",TRUE,"Yes       ","No        ",69,"Yes","Yes","Fiber optic","Yes","No","Yes","Yes","Yes","Yes","One year","Yes","Mailed check",110.550003051758,7610.10009765625,"No","Yes"
"3751-KTZEL","Female",FALSE,"No        ","No        ",1,"No","No phone service","DSL","No","No","No","No","No","Yes","Month-to-month","No","Mailed check",35.0499992370605,35.0499992370605,"Yes","Yes"
"1977-STDKI","Female",TRUE,"No        ","No        ",1,"Yes","No","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Electronic check",73,73,"Yes","No"
"5066-GFJMM","Female",FALSE,"Yes       ","No        ",3,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Mailed check",19.8999996185303,45.75,"No","No"
"2661-GKBTK","Male",FALSE,"Yes       ","Yes       ",60,"Yes","No","DSL","No","Yes","No","Yes","Yes","Yes","Two year","No","Bank transfer (automatic)",76.9499969482422,4543.9501953125,"No","Yes"
"0458-HEUZG","Female",FALSE,"No        ","No        ",13,"No","No phone service","DSL","No","No","Yes","Yes","No","No","Two year","No","Mailed check",35.4000015258789,450.399993896484,"No","No"
"7268-WNTCP","Male",FALSE,"Yes       ","Yes       ",62,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Bank transfer (automatic)",20.4500007629395,1297.34997558594,"No","No"
"0824-VWDPO","Female",FALSE,"No        ","No        ",45,"Yes","Yes","Fiber optic","Yes","Yes","No","No","No","Yes","One year","No","Bank transfer (automatic)",96.75,4442.75,"No","Yes"
